,gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded,class
49057,ENSG00000267092.2,AC027307.1,lncRNA,12,13,19,1.345,0.3789,0.3697,0
49058,ENSG00000267095.1,AC025048.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49059,ENSG00000267096.1,AC008735.1,lncRNA,4,2,2,0.2555,0.072,0.0702,0
49060,ENSG00000267097.1,SLC14A2-AS1,lncRNA,7,6,6,0.2578,0.0726,0.0709,0
49061,ENSG00000267098.2,AC113137.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49062,ENSG00000267099.1,NTF6G,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49063,ENSG00000267100.1,ILF3-DT,lncRNA,1611,807,804,41.6144,11.7228,11.4397,0
49064,ENSG00000267101.7,AC090376.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49065,ENSG00000267102.1,AC060766.1,transcribed_processed_pseudogene,117,69,48,9.5585,2.6926,2.6276,0
49066,ENSG00000267104.2,TBC1D3P1-DHX40P1,lncRNA,0,0,0,0.0,0.0,0.0,0
49067,ENSG00000267105.1,AC011511.3,lncRNA,0,220,224,0.0,0.0,0.0,0
49068,ENSG00000267106.8,ZNF561-AS1,lncRNA,512,463,424,3.2487,0.9152,0.8931,0
49069,ENSG00000267107.8,PCAT19,lncRNA,359,180,179,2.2478,0.6332,0.6179,0
49070,ENSG00000267108.1,AP001029.1,lncRNA,9,2,7,2.7441,0.773,0.7544,0
49071,ENSG00000267109.1,AC011990.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49072,ENSG00000267110.1,AC010327.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49073,ENSG00000267112.1,AC098848.1,lncRNA,1,388,400,0.0903,0.0254,0.0248,0
49074,ENSG00000267113.1,AF038458.1,processed_pseudogene,0,1,0,0.0,0.0,0.0,0
49075,ENSG00000267114.1,AC011481.1,lncRNA,6,4,2,0.8514,0.2398,0.234,0
49076,ENSG00000267115.1,AC022148.2,lncRNA,1,1,0,0.0915,0.0258,0.0251,0
49077,ENSG00000267116.1,PMM2P2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49078,ENSG00000267117.1,AC010525.1,lncRNA,1,0,1,0.1162,0.0327,0.0319,0
49079,ENSG00000267119.1,RPL10P15,processed_pseudogene,14,8,6,2.2766,0.6413,0.6258,0
49080,ENSG00000267120.3,AD000671.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49081,ENSG00000267121.6,AC008105.3,lncRNA,65,45,29,0.855,0.2409,0.235,0
49082,ENSG00000267122.1,AC004490.1,lncRNA,3,109,123,0.0561,0.0158,0.0154,0
49083,ENSG00000267123.7,SCAT1,lncRNA,1,2,0,0.0112,0.0032,0.0031,0
49084,ENSG00000267124.2,AC016588.1,lncRNA,0,124,111,0.0,0.0,0.0,0
49085,ENSG00000267125.2,AC012615.3,lncRNA,0,256,249,0.0,0.0,0.0,0
49086,ENSG00000267127.7,AC090360.1,protein_coding,51,26,25,0.6695,0.1886,0.184,0
49087,ENSG00000267128.2,RNF157-AS1,lncRNA,21,174,167,0.2446,0.0689,0.0672,0
49088,ENSG00000267129.1,OR1AC1P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49089,ENSG00000267130.1,AC008738.2,lncRNA,4,2,2,0.5072,0.1429,0.1394,0
49090,ENSG00000267131.1,AC005746.2,lncRNA,8,5,4,0.8719,0.2456,0.2397,0
49091,ENSG00000267132.1,HMGB3P27,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49092,ENSG00000267133.2,AC011518.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49093,ENSG00000267134.3,LINC01924,lncRNA,6,4,2,0.089,0.0251,0.0245,0
49094,ENSG00000267135.2,AD000091.1,processed_pseudogene,0,9,16,0.0,0.0,0.0,0
49095,ENSG00000267136.1,AP005131.1,lncRNA,27,12,16,0.2915,0.0821,0.0801,0
49096,ENSG00000267137.1,AC005901.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49097,ENSG00000267138.1,AC005954.1,lncRNA,2,2,3,0.304,0.0856,0.0836,0
49098,ENSG00000267139.1,AC005262.2,lncRNA,0,592,606,0.0,0.0,0.0,0
49099,ENSG00000267140.1,AC007998.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49100,ENSG00000267141.1,AC012615.4,lncRNA,11,6,6,0.9283,0.2615,0.2552,0
49101,ENSG00000267142.1,AC092296.3,processed_pseudogene,10,3,7,0.5127,0.1444,0.141,0
49102,ENSG00000267143.1,AP001120.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49103,ENSG00000267144.2,AC067968.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49104,ENSG00000267145.1,AC006116.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49105,ENSG00000267146.1,AC012301.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49106,ENSG00000267147.2,LINC01842,lncRNA,4,3,1,0.2668,0.0752,0.0733,0
49107,ENSG00000267148.1,AC005777.1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49108,ENSG00000267149.2,AC011476.2,lncRNA,5,1,4,0.2015,0.0568,0.0554,0
49109,ENSG00000267150.1,AC006557.1,lncRNA,0,0,1,0.0,0.0,0.0,0
49110,ENSG00000267151.5,MIR2117HG,lncRNA,16,5,11,1.6197,0.4563,0.4453,0
49111,ENSG00000267152.1,AC093227.1,lncRNA,22,44,56,0.8286,0.2334,0.2278,0
49112,ENSG00000267153.1,CTBP2P3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49113,ENSG00000267154.1,OR1M4P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49114,ENSG00000267156.1,TPMTP1,processed_pseudogene,11,9,2,0.7645,0.2154,0.2102,0
49115,ENSG00000267157.1,AC011499.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49116,ENSG00000267159.2,AC005379.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49117,ENSG00000267160.1,AC091152.2,lncRNA,1,9,7,0.0199,0.0056,0.0055,0
49118,ENSG00000267162.1,SDHDP1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49119,ENSG00000267165.1,CHMP1B-AS1,lncRNA,0,1471,1437,0.0,0.0,0.0,0
49120,ENSG00000267166.5,AC007993.1,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49121,ENSG00000267168.1,AC005837.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49122,ENSG00000267169.2,AC022098.1,lncRNA,89,239,211,1.4162,0.399,0.3893,0
49123,ENSG00000267170.1,CALM2P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49124,ENSG00000267172.1,AC022031.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49125,ENSG00000267173.1,AC245748.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49126,ENSG00000267174.5,AC011472.2,lncRNA,16,11,6,1.1965,0.337,0.3289,0
49127,ENSG00000267175.5,AC105094.2,lncRNA,1,0,3,0.0443,0.0125,0.0122,0
49128,ENSG00000267177.1,AP002505.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49129,ENSG00000267178.3,PHF5CP,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49130,ENSG00000267179.1,AC008770.2,protein_coding,5,2,3,0.1154,0.0325,0.0317,0
49131,ENSG00000267180.1,AC007136.1,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49132,ENSG00000267182.1,SNRPCP20,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49133,ENSG00000267184.1,AC002545.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49134,ENSG00000267185.1,PTP4A2P1,processed_pseudogene,13,9,4,1.3931,0.3924,0.383,0
49135,ENSG00000267187.1,AC026898.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49136,ENSG00000267188.1,AC245748.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49137,ENSG00000267189.1,ATP5MGP7,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49138,ENSG00000267190.1,TYMSP2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49139,ENSG00000267191.2,AC006213.3,lncRNA,22,10,12,0.6155,0.1734,0.1692,0
49140,ENSG00000267192.1,AC006116.4,lncRNA,4,1,3,0.4533,0.1277,0.1246,0
49141,ENSG00000267193.7,AC091151.1,lncRNA,13,6,7,0.3264,0.092,0.0897,0
49142,ENSG00000267195.1,MIR212,miRNA,0,0,0,0.0,0.0,0.0,0
49143,ENSG00000267196.1,AC091044.1,lncRNA,1,1,0,0.1366,0.0385,0.0376,0
49144,ENSG00000267197.1,AC011461.1,lncRNA,1,0,1,0.1435,0.0404,0.0394,0
49145,ENSG00000267198.1,AC091132.4,lncRNA,3,6,17,0.0675,0.019,0.0185,0
49146,ENSG00000267199.1,AP001029.2,lncRNA,13,604,598,0.1227,0.0346,0.0337,0
49147,ENSG00000267200.1,MIR132,miRNA,0,0,0,0.0,0.0,0.0,0
49148,ENSG00000267201.1,LINC01775,lncRNA,2,2,0,0.2761,0.0778,0.0759,0
49149,ENSG00000267202.5,AC090386.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49150,ENSG00000267203.1,SNRPGP4,processed_pseudogene,5,2,3,1.1184,0.3151,0.3075,0
49151,ENSG00000267204.1,LINC01782,lncRNA,0,0,0,0.0,0.0,0.0,0
49152,ENSG00000267205.1,AC005954.2,lncRNA,0,31,28,0.0,0.0,0.0,0
49153,ENSG00000267206.6,LCN6,protein_coding,7,4,3,0.2145,0.0604,0.059,0
49154,ENSG00000267207.1,AC005884.1,lncRNA,0,114,114,0.0,0.0,0.0,0
49155,ENSG00000267209.5,LINC01897,lncRNA,0,0,0,0.0,0.0,0.0,0
49156,ENSG00000267211.1,AC003043.1,lncRNA,1,0,1,0.152,0.0428,0.0418,0
49157,ENSG00000267212.1,AC018761.3,lncRNA,0,0,0,0.0,0.0,0.0,0
49158,ENSG00000267213.4,AC007773.1,lncRNA,19,10,10,1.0013,0.2821,0.2753,0
49159,ENSG00000267214.1,AC092068.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49160,ENSG00000267215.2,AC040963.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49161,ENSG00000267216.1,ZNF8-ERVK3-1,lncRNA,17,6,11,0.206,0.058,0.0566,0
49162,ENSG00000267218.2,AC005336.2,processed_pseudogene,39,16,23,2.1275,0.5993,0.5848,0
49163,ENSG00000267219.1,AC010504.1,lncRNA,28,14,18,2.4517,0.6907,0.674,0
49164,ENSG00000267220.1,AC011447.2,transcribed_unprocessed_pseudogene,2,2,0,0.362,0.102,0.0995,0
49165,ENSG00000267221.3,C17orf113,protein_coding,329,171,158,4.5145,1.2717,1.241,0
49166,ENSG00000267222.1,AC107993.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49167,ENSG00000267223.1,AC005597.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49168,ENSG00000267224.1,AC005498.1,lncRNA,1,0,1,0.1102,0.031,0.0303,0
49169,ENSG00000267225.1,WDR7-OT1,lncRNA,2,2,0,0.1813,0.0511,0.0498,0
49170,ENSG00000267226.2,AC104971.1,lncRNA,7,16,10,0.2966,0.0835,0.0815,0
49171,ENSG00000267227.1,AC005324.5,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49172,ENSG00000267228.7,AC012254.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49173,ENSG00000267231.1,AC005786.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49174,ENSG00000267232.1,AC012615.5,lncRNA,0,63,64,0.0,0.0,0.0,0
49175,ENSG00000267233.1,HNRNPA3P16,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49176,ENSG00000267234.1,AC092067.1,lncRNA,1,1,0,0.105,0.0296,0.0289,0
49177,ENSG00000267235.3,ZNF861P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49178,ENSG00000267238.1,AC093074.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49179,ENSG00000267239.1,AP001198.1,lncRNA,2,1,1,0.0491,0.0138,0.0135,0
49180,ENSG00000267240.1,AC011524.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49181,ENSG00000267241.2,CYP4F10P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49182,ENSG00000267243.6,AC005381.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49183,ENSG00000267244.5,AC012615.6,lncRNA,51,92,104,1.0645,0.2999,0.2926,0
49184,ENSG00000267245.1,AC008805.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49185,ENSG00000267246.1,AC091132.5,lncRNA,0,0,0,0.0,0.0,0.0,0
49186,ENSG00000267247.1,AP005264.2,lncRNA,1,0,1,0.1056,0.0298,0.029,0
49187,ENSG00000267248.3,AC025048.2,lncRNA,31,27,30,0.491,0.1383,0.135,0
49188,ENSG00000267249.1,AP005482.2,lncRNA,58,31,27,4.1263,1.1624,1.1343,0
49189,ENSG00000267250.1,AC011591.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49190,ENSG00000267251.2,AC139100.1,lncRNA,64,99,94,1.4688,0.4138,0.4038,0
49191,ENSG00000267252.6,LINC01255,lncRNA,0,0,0,0.0,0.0,0.0,0
49192,ENSG00000267253.1,WHSC1L2P,processed_pseudogene,3,2,1,0.0724,0.0204,0.0199,0
49193,ENSG00000267254.7,ZNF790-AS1,lncRNA,303,182,178,1.953,0.5502,0.5369,0
49194,ENSG00000267255.1,AC011498.3,lncRNA,1,75,64,0.09,0.0254,0.0247,0
49195,ENSG00000267257.1,AC105105.1,lncRNA,0,2,11,0.0,0.0,0.0,0
49196,ENSG00000267258.1,PPIAP58,processed_pseudogene,2,0,2,0.217,0.0611,0.0597,0
49197,ENSG00000267259.1,ERVE-1,lncRNA,393,212,181,7.478,2.1066,2.0557,0
49198,ENSG00000267260.2,AC020928.1,lncRNA,6,4,5,0.145,0.0408,0.0399,0
49199,ENSG00000267261.5,AC099811.2,protein_coding,0,0,0,0.0,0.0,0.0,0
49200,ENSG00000267262.1,AC011444.2,lncRNA,2,0,2,0.1807,0.0509,0.0497,0
49201,ENSG00000267263.1,AC111170.2,lncRNA,0,1,5,0.0,0.0,0.0,0
49202,ENSG00000267264.1,AC006504.3,processed_pseudogene,5,4,1,0.4897,0.138,0.1346,0
49203,ENSG00000267265.5,AC011476.3,lncRNA,67,113,114,2.4978,0.7036,0.6866,0
49204,ENSG00000267269.1,AC010776.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49205,ENSG00000267270.6,PARD6G-AS1,lncRNA,365,190,177,3.1182,0.8784,0.8572,0
49206,ENSG00000267271.1,AC060766.2,processed_pseudogene,2,2,0,0.3067,0.0864,0.0843,0
49207,ENSG00000267272.5,LINC01140,lncRNA,77,32,45,0.5872,0.1654,0.1614,0
49208,ENSG00000267273.1,AC008567.2,lncRNA,0,1,1,0.0,0.0,0.0,0
49209,ENSG00000267274.1,AC008770.3,lncRNA,32,16,16,3.5025,0.9867,0.9628,0
49210,ENSG00000267275.1,AC020911.2,lncRNA,2,0,2,0.1276,0.0359,0.0351,0
49211,ENSG00000267277.1,AC024575.1,lncRNA,10,53,68,0.7511,0.2116,0.2065,0
49212,ENSG00000267278.6,MAP3K14-AS1,lncRNA,413,445,478,4.0912,1.1525,1.1247,0
49213,ENSG00000267279.2,AC090409.1,lncRNA,30,20,10,1.0814,0.3046,0.2973,0
49214,ENSG00000267280.5,TBX2-AS1,lncRNA,32,12,20,1.3592,0.3829,0.3736,0
49215,ENSG00000267281.2,ATF7-NPFF,protein_coding,9,6,3,0.1714,0.0483,0.0471,0
49216,ENSG00000267282.1,AC011481.2,lncRNA,3,441,464,0.3607,0.1016,0.0992,0
49217,ENSG00000267283.1,AC005306.1,lncRNA,0,483,471,0.0,0.0,0.0,0
49218,ENSG00000267284.2,AC022031.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49219,ENSG00000267285.1,AC004672.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49220,ENSG00000267286.1,AP001198.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49221,ENSG00000267287.1,AC068473.3,lncRNA,8,2,6,0.0665,0.0187,0.0183,0
49222,ENSG00000267288.2,AC138150.2,lncRNA,12,257,241,0.2582,0.0727,0.071,0
49223,ENSG00000267289.1,AC008752.2,lncRNA,3,3,0,0.2049,0.0577,0.0563,0
49224,ENSG00000267291.1,AC008649.1,lncRNA,0,31,12,0.0,0.0,0.0,0
49225,ENSG00000267292.1,AP001542.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49226,ENSG00000267293.1,AC012569.1,processed_pseudogene,22,14,9,0.7394,0.2083,0.2033,0
49227,ENSG00000267295.1,AC025048.3,unprocessed_pseudogene,1,1,0,0.09,0.0254,0.0247,0
49228,ENSG00000267296.2,CEBPA-DT,lncRNA,195,99,96,4.5444,1.2802,1.2492,0
49229,ENSG00000267298.1,AC006116.5,lncRNA,1,0,1,0.0916,0.0258,0.0252,0
49230,ENSG00000267299.1,AC011444.3,lncRNA,4,2,2,0.6304,0.1776,0.1733,0
49231,ENSG00000267301.1,RPL23AP77,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49232,ENSG00000267302.5,RNFT1-DT,lncRNA,7,13,18,0.1678,0.0473,0.0461,0
49233,ENSG00000267303.1,AC011511.4,protein_coding,0,0,0,0.0,0.0,0.0,0
49234,ENSG00000267304.1,AC004637.1,lncRNA,45,23,22,4.7823,1.3472,1.3146,0
49235,ENSG00000267305.2,AL592148.2,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49236,ENSG00000267308.3,LINC01764,lncRNA,0,7,8,0.0,0.0,0.0,0
49237,ENSG00000267309.1,AC092295.2,lncRNA,83,55,49,3.0543,0.8604,0.8396,0
49238,ENSG00000267310.2,OR4G1P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49239,ENSG00000267311.1,AC007673.1,lncRNA,5,1,4,0.2328,0.0656,0.064,0
49240,ENSG00000267312.1,AC015911.4,processed_pseudogene,5,4,1,0.2394,0.0674,0.0658,0
49241,ENSG00000267313.7,KC6,lncRNA,8,2,6,0.0791,0.0223,0.0217,0
49242,ENSG00000267314.1,AC104532.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49243,ENSG00000267315.1,AC060766.3,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49244,ENSG00000267316.5,AC090409.2,lncRNA,6,2,4,0.5038,0.1419,0.1385,0
49245,ENSG00000267317.2,AC027307.2,lncRNA,305,242,240,17.1495,4.831,4.7144,0
49246,ENSG00000267318.1,AC005702.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49247,ENSG00000267319.1,SELENOKP1,processed_pseudogene,5,5,0,0.8987,0.2532,0.247,0
49248,ENSG00000267320.5,AC005580.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49249,ENSG00000267321.3,SNHG30,lncRNA,492,241,259,15.8106,4.4539,4.3463,0
49250,ENSG00000267322.2,SNHG22,lncRNA,12,300,289,0.2371,0.0668,0.0652,0
49251,ENSG00000267323.1,SLC25A1P5,processed_pseudogene,0,57,57,0.0,0.0,0.0,0
49252,ENSG00000267324.1,AC006557.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49253,ENSG00000267325.2,LINC01415,lncRNA,13,9,4,0.1502,0.0423,0.0413,0
49254,ENSG00000267327.2,AC009271.1,lncRNA,4,1,3,0.0582,0.0164,0.016,0
49255,ENSG00000267328.1,AC002398.2,lncRNA,0,425,460,0.0,0.0,0.0,0
49256,ENSG00000267332.1,BOLA3P2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49257,ENSG00000267333.1,ASNSP6,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49258,ENSG00000267334.1,AC015936.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49259,ENSG00000267335.2,AC008687.1,protein_coding,0,0,0,0.0,0.0,0.0,0
49260,ENSG00000267336.1,EIF4A2P1,processed_pseudogene,5,2,3,0.2409,0.0679,0.0662,0
49261,ENSG00000267337.2,LINC01478,lncRNA,0,0,0,0.0,0.0,0.0,0
49262,ENSG00000267338.1,AP000365.1,lncRNA,2,1,1,0.1876,0.0529,0.0516,0
49263,ENSG00000267339.7,LINC00906,lncRNA,1,0,1,0.0075,0.0021,0.0021,0
49264,ENSG00000267340.1,AC060780.2,processed_pseudogene,3,0,3,0.7761,0.2186,0.2134,0
49265,ENSG00000267341.1,AC100843.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49266,ENSG00000267342.1,AC087289.2,lncRNA,8,238,182,0.2888,0.0814,0.0794,0
49267,ENSG00000267343.2,ZNF833P,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49268,ENSG00000267344.1,AC003070.1,lncRNA,1,66,62,0.1121,0.0316,0.0308,0
49269,ENSG00000267345.1,AC010632.1,lncRNA,6,17,17,0.5373,0.1514,0.1477,0
49270,ENSG00000267346.1,EIF5AP3,processed_pseudogene,7,4,3,0.7761,0.2186,0.2134,0
49271,ENSG00000267348.3,GEMIN7-AS1,lncRNA,39,456,465,0.5726,0.1613,0.1574,0
49272,ENSG00000267349.1,AC015911.5,lncRNA,0,4,0,0.0,0.0,0.0,0
49273,ENSG00000267352.1,SH3GL1P3,processed_pseudogene,0,56,52,0.0,0.0,0.0,0
49274,ENSG00000267353.1,AC020928.2,lncRNA,0,2,1,0.0,0.0,0.0,0
49275,ENSG00000267354.1,AC091151.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49276,ENSG00000267355.2,RPL9P29,processed_pseudogene,0,15,7,0.0,0.0,0.0,0
49277,ENSG00000267356.1,AC006557.3,lncRNA,0,19,11,0.0,0.0,0.0,0
49278,ENSG00000267359.1,AC015911.6,lncRNA,1,0,1,0.1121,0.0316,0.0308,0
49279,ENSG00000267360.6,AC012309.1,protein_coding,1,0,1,0.031,0.0087,0.0085,0
49280,ENSG00000267361.1,SEC24AP1,processed_pseudogene,6,1,5,0.2538,0.0715,0.0698,0
49281,ENSG00000267363.1,AC092296.4,lncRNA,0,0,0,0.0,0.0,0.0,0
49282,ENSG00000267364.2,AC022706.1,lncRNA,46,26,20,1.6771,0.4724,0.461,0
49283,ENSG00000267365.1,KCNJ2-AS1,lncRNA,55,30,48,1.1537,0.325,0.3171,0
49284,ENSG00000267366.1,AP005131.2,lncRNA,10,6,4,1.0518,0.2963,0.2891,0
49285,ENSG00000267368.1,UPK3BL1,protein_coding,0,0,0,0.0,0.0,0.0,0
49286,ENSG00000267369.1,TAF5LP1,processed_pseudogene,21,13,9,1.1229,0.3163,0.3087,0
49287,ENSG00000267370.1,AC008752.3,unprocessed_pseudogene,66,32,34,4.7483,1.3376,1.3053,0
49288,ENSG00000267371.1,AP001017.1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49289,ENSG00000267372.2,AC005330.1,lncRNA,6,1,5,0.2483,0.0699,0.0682,0
49290,ENSG00000267373.1,AC008894.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49291,ENSG00000267374.2,MIR924HG,lncRNA,76,36,42,0.3317,0.0935,0.0912,0
49292,ENSG00000267375.1,AC008649.2,lncRNA,2,2,0,0.4233,0.1193,0.1164,0
49293,ENSG00000267376.1,ATP5MGP6,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49294,ENSG00000267378.1,AC020897.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49295,ENSG00000267379.1,AC008569.1,lncRNA,0,193,168,0.0,0.0,0.0,0
49296,ENSG00000267382.1,AC010928.1,transcribed_unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49297,ENSG00000267383.7,AC011447.3,lncRNA,182,146,167,1.2018,0.3386,0.3304,0
49298,ENSG00000267384.3,SMCO4P1,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49299,ENSG00000267385.1,AC011498.4,protein_coding,8,3,5,0.2273,0.064,0.0625,0
49300,ENSG00000267387.1,AC020931.1,lncRNA,1,138,131,0.0381,0.0107,0.0105,0
49301,ENSG00000267388.1,AF038458.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49302,ENSG00000267389.2,AC006504.4,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49303,ENSG00000267390.1,AC036176.1,lncRNA,109,49,60,7.1126,2.0036,1.9552,0
49304,ENSG00000267391.5,MIR122HG,lncRNA,0,0,0,0.0,0.0,0.0,0
49305,ENSG00000267392.3,CYP4F9P,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49306,ENSG00000267393.1,AP002439.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49307,ENSG00000267394.1,AC004596.1,lncRNA,23,351,341,2.2313,0.6286,0.6134,0
49308,ENSG00000267395.5,DM1-AS,lncRNA,30,227,214,1.4963,0.4215,0.4113,0
49309,ENSG00000267396.1,AC090236.1,lncRNA,0,396,412,0.0,0.0,0.0,0
49310,ENSG00000267397.1,AC090229.1,lncRNA,14,7,7,0.4457,0.1256,0.1225,0
49311,ENSG00000267398.1,AC006130.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49312,ENSG00000267399.1,AC006305.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49313,ENSG00000267400.1,AC010928.2,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49314,ENSG00000267401.2,AC090621.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49315,ENSG00000267402.1,TCF4-AS2,lncRNA,1,1,0,0.1151,0.0324,0.0316,0
49316,ENSG00000267404.1,AC023043.2,processed_pseudogene,10,3,7,0.4993,0.1406,0.1372,0
49317,ENSG00000267405.1,AC005180.1,lncRNA,2,0,2,0.1745,0.0492,0.048,0
49318,ENSG00000267406.1,AC011509.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49319,ENSG00000267407.2,LINC02841,lncRNA,0,0,0,0.0,0.0,0.0,0
49320,ENSG00000267408.1,AC011498.5,unprocessed_pseudogene,0,0,0,0.0,0.0,0.0,0
49321,ENSG00000267409.1,AC068473.4,lncRNA,1,0,1,0.0876,0.0247,0.0241,0
49322,ENSG00000267412.1,AC092068.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49323,ENSG00000267413.1,LINC01901,lncRNA,3,1,4,0.1378,0.0388,0.0379,0
49324,ENSG00000267414.1,SETBP1-DT,lncRNA,172,87,85,4.2666,1.2019,1.1729,0
49325,ENSG00000267415.1,AC011471.1,transcribed_processed_pseudogene,0,0,0,0.0,0.0,0.0,0
49326,ENSG00000267416.1,AC025048.4,lncRNA,2,11,6,0.1466,0.0413,0.0403,0
49327,ENSG00000267417.1,AC138474.1,lncRNA,7,3,4,0.6856,0.1931,0.1885,0
49328,ENSG00000267418.1,ELOCP29,processed_pseudogene,2,2,0,0.3067,0.0864,0.0843,0
49329,ENSG00000267419.2,ZNF56,transcribed_unprocessed_pseudogene,76,153,139,1.6531,0.4657,0.4544,0
49330,ENSG00000267420.1,AC007993.2,lncRNA,0,0,0,0.0,0.0,0.0,0
49331,ENSG00000267421.6,AC005498.2,lncRNA,6,3,3,0.2781,0.0784,0.0765,0
49332,ENSG00000267422.1,AC016582.2,transcribed_processed_pseudogene,20,19,11,0.7154,0.2015,0.1967,0
49333,ENSG00000267423.1,AC005616.1,lncRNA,0,0,0,0.0,0.0,0.0,0
49334,ENSG00000267424.1,AC020934.1,lncRNA,0,0,1,0.0,0.0,0.0,0
49335,ENSG00000267425.1,LINC01928,lncRNA,0,0,0,0.0,0.0,0.0,0
